user_id,n_touchpoints,channel_sequence,first_touch_channel,first_touch_campaign,last_touch_channel,last_touch_campaign,converted_any_yes,last_touch_yes,n_conversion_events,first_conversion_rank,any_yes_before_last,multiple_yes_events,journey_start,journey_end,all_campaigns_ordered
36311,2,Display Ads -> Email,Display Ads,New Product Launch,Email,New Product Launch,0,0,0,,0,0,2025-02-11 06:33:00,2025-02-11 23:31:00,"New Product Launch, New Product Launch"
36355,2,Direct Traffic -> Referral,Direct Traffic,-,Referral,Discount Offer,1,0,1,1.0,1,0,2025-02-10 00:19:00,2025-02-11 20:32:00,"-, Discount Offer"
36375,5,Search Ads -> Search Ads -> Display Ads -> Display Ads -> Email,Search Ads,Retargeting,Email,New Product Launch,1,1,4,1.0,1,1,2025-02-10 08:34:00,2025-02-11 20:42:00,"Retargeting, New Product Launch, Brand Awareness, Winter Sale, New Product Launch"
36377,4,Direct Traffic -> Display Ads -> Referral -> Direct Traffic,Direct Traffic,-,Direct Traffic,-,1,0,1,3.0,1,0,2025-02-10 22:45:00,2025-02-11 18:56:00,"-, Brand Awareness, -, -"
36393,5,Direct Traffic -> Direct Traffic -> Display Ads -> Email -> Search Ads,Direct Traffic,-,Search Ads,-,1,1,4,1.0,1,1,2025-02-10 19:14:00,2025-02-11 19:00:00,"-, -, Discount Offer, -, -"
36427,5,Social Media -> Direct Traffic -> Display Ads -> Search Ads -> Social Media,Social Media,-,Social Media,New Product Launch,1,0,3,1.0,1,1,2025-02-10 02:46:00,2025-02-11 15:59:00,"-, -, Discount Offer, Winter Sale, New Product Launch"
36457,7,Email -> Social Media -> Display Ads -> Direct Traffic -> Social Media -> Referral -> Referral,Email,Brand Awareness,Referral,Brand Awareness,1,1,3,5.0,1,1,2025-02-10 01:22:00,2025-02-11 20:41:00,"Brand Awareness, Retargeting, New Product Launch, -, Brand Awareness, Brand Awareness, Brand Awareness"
36500,1,Display Ads,Display Ads,-,Display Ads,-,1,1,1,1.0,0,0,2025-02-11 16:35:00,2025-02-11 16:35:00,-
36625,3,Direct Traffic -> Search Ads -> Email,Direct Traffic,-,Email,Brand Awareness,1,1,2,2.0,1,1,2025-02-10 01:42:00,2025-02-10 16:14:00,"-, -, Brand Awareness"
36676,6,Search Ads -> Email -> Referral -> Email -> Social Media -> Direct Traffic,Search Ads,-,Direct Traffic,-,1,1,5,1.0,1,1,2025-02-10 01:03:00,2025-02-11 19:10:00,"-, -, Winter Sale, Discount Offer, Brand Awareness, -"
36681,3,Display Ads -> Display Ads -> Direct Traffic,Display Ads,Discount Offer,Direct Traffic,-,1,1,2,1.0,1,1,2025-02-10 03:19:00,2025-02-11 07:45:00,"Discount Offer, New Product Launch, -"
36717,2,Search Ads -> Search Ads,Search Ads,Winter Sale,Search Ads,-,0,0,0,,0,0,2025-02-10 04:03:00,2025-02-10 18:30:00,"Winter Sale, -"
36731,3,Email -> Direct Traffic -> Search Ads,Email,Discount Offer,Search Ads,Brand Awareness,1,0,2,1.0,1,1,2025-02-10 10:35:00,2025-02-11 05:04:00,"Discount Offer, -, Brand Awareness"
36822,1,Search Ads,Search Ads,New Product Launch,Search Ads,New Product Launch,1,1,1,1.0,0,0,2025-02-11 09:40:00,2025-02-11 09:40:00,New Product Launch
36840,2,Social Media -> Social Media,Social Media,New Product Launch,Social Media,Brand Awareness,1,0,1,1.0,1,0,2025-02-10 02:19:00,2025-02-11 11:02:00,"New Product Launch, Brand Awareness"
36858,2,Social Media -> Search Ads,Social Media,Winter Sale,Search Ads,Retargeting,1,1,1,2.0,0,0,2025-02-10 05:47:00,2025-02-11 01:42:00,"Winter Sale, Retargeting"
36918,4,Referral -> Email -> Social Media -> Direct Traffic,Referral,Retargeting,Direct Traffic,-,1,0,2,1.0,1,1,2025-02-10 00:50:00,2025-02-11 22:09:00,"Retargeting, -, -, -"
36947,2,Social Media -> Email,Social Media,New Product Launch,Email,Winter Sale,0,0,0,,0,0,2025-02-10 07:38:00,2025-02-11 02:52:00,"New Product Launch, Winter Sale"
37002,5,Referral -> Display Ads -> Search Ads -> Social Media -> Referral,Referral,Winter Sale,Referral,Discount Offer,1,1,3,2.0,1,1,2025-02-10 13:41:00,2025-02-11 17:24:00,"Winter Sale, New Product Launch, Discount Offer, -, Discount Offer"
37007,2,Email -> Search Ads,Email,Winter Sale,Search Ads,New Product Launch,1,1,1,2.0,0,0,2025-02-10 17:32:00,2025-02-11 17:25:00,"Winter Sale, New Product Launch"
37051,2,Referral -> Social Media,Referral,Retargeting,Social Media,Discount Offer,1,1,1,2.0,0,0,2025-02-10 12:13:00,2025-02-11 13:01:00,"Retargeting, Discount Offer"
37055,5,Social Media -> Social Media -> Social Media -> Search Ads -> Referral,Social Media,Retargeting,Referral,Discount Offer,1,1,3,1.0,1,1,2025-02-10 20:15:00,2025-02-11 17:35:00,"Retargeting, -, Discount Offer, Winter Sale, Discount Offer"
37078,7,Display Ads -> Direct Traffic -> Search Ads -> Direct Traffic -> Direct Traffic -> Email -> Direct Traffic,Display Ads,Discount Offer,Direct Traffic,-,1,1,4,4.0,1,1,2025-02-10 11:35:00,2025-02-11 05:32:00,"Discount Offer, -, Retargeting, -, -, Brand Awareness, -"
37121,4,Email -> Social Media -> Referral -> Search Ads,Email,Retargeting,Search Ads,Winter Sale,1,1,3,1.0,1,1,2025-02-10 19:38:00,2025-02-11 04:32:00,"Retargeting, Discount Offer, Retargeting, Winter Sale"
37122,1,Social Media,Social Media,Discount Offer,Social Media,Discount Offer,1,1,1,1.0,0,0,2025-02-11 16:21:00,2025-02-11 16:21:00,Discount Offer
37162,3,Direct Traffic -> Referral -> Direct Traffic,Direct Traffic,-,Direct Traffic,-,1,0,2,1.0,1,1,2025-02-10 12:35:00,2025-02-11 23:24:00,"-, Winter Sale, -"
37186,3,Referral -> Email -> Display Ads,Referral,Winter Sale,Display Ads,Winter Sale,1,0,1,2.0,1,0,2025-02-11 03:59:00,2025-02-11 12:18:00,"Winter Sale, Retargeting, Winter Sale"
37270,3,Email -> Direct Traffic -> Display Ads,Email,Brand Awareness,Display Ads,Retargeting,1,1,3,1.0,1,1,2025-02-11 16:33:00,2025-02-11 19:28:00,"Brand Awareness, -, Retargeting"
37332,11,Direct Traffic -> Referral -> Direct Traffic -> Search Ads -> Display Ads -> Direct Traffic -> Referral -> Display Ads -> Social Media -> Referral -> Display Ads,Direct Traffic,-,Display Ads,New Product Launch,1,0,5,2.0,1,1,2025-02-10 00:54:00,2025-02-11 17:59:00,"-, New Product Launch, -, Winter Sale, Discount Offer, -, Winter Sale, -, Retargeting, Brand Awareness, New Product Launch"
37365,5,Social Media -> Display Ads -> Search Ads -> Display Ads -> Direct Traffic,Social Media,Retargeting,Direct Traffic,-,1,1,2,2.0,1,1,2025-02-10 02:34:00,2025-02-11 09:19:00,"Retargeting, Winter Sale, Retargeting, -, -"
37380,4,Display Ads -> Referral -> Social Media -> Referral,Display Ads,Brand Awareness,Referral,-,1,1,2,2.0,1,1,2025-02-10 07:38:00,2025-02-11 08:06:00,"Brand Awareness, Discount Offer, Brand Awareness, -"
37382,3,Display Ads -> Referral -> Email,Display Ads,Retargeting,Email,Brand Awareness,1,1,3,1.0,1,1,2025-02-10 10:14:00,2025-02-11 07:11:00,"Retargeting, New Product Launch, Brand Awareness"
37386,6,Direct Traffic -> Search Ads -> Email -> Direct Traffic -> Email -> Direct Traffic,Direct Traffic,-,Direct Traffic,-,1,1,6,1.0,1,1,2025-02-10 02:44:00,2025-02-11 19:56:00,"-, Discount Offer, New Product Launch, -, Winter Sale, -"
37474,3,Display Ads -> Direct Traffic -> Referral,Display Ads,Brand Awareness,Referral,Discount Offer,1,1,2,2.0,1,1,2025-02-10 01:19:00,2025-02-11 12:36:00,"Brand Awareness, -, Discount Offer"
37554,5,Email -> Display Ads -> Social Media -> Direct Traffic -> Direct Traffic,Email,-,Direct Traffic,-,1,0,3,1.0,1,1,2025-02-10 10:03:00,2025-02-11 14:17:00,"-, New Product Launch, New Product Launch, -, -"
37559,5,Email -> Direct Traffic -> Social Media -> Display Ads -> Search Ads,Email,-,Search Ads,Retargeting,1,0,2,2.0,1,1,2025-02-10 01:47:00,2025-02-11 11:28:00,"-, -, Retargeting, Retargeting, Retargeting"
37591,4,Referral -> Social Media -> Referral -> Search Ads,Referral,Retargeting,Search Ads,New Product Launch,1,1,2,3.0,1,1,2025-02-10 02:09:00,2025-02-11 18:13:00,"Retargeting, -, Brand Awareness, New Product Launch"
37610,1,Social Media,Social Media,Brand Awareness,Social Media,Brand Awareness,0,0,0,,0,0,2025-02-10 06:52:00,2025-02-10 06:52:00,Brand Awareness
37621,3,Social Media -> Email -> Social Media,Social Media,Brand Awareness,Social Media,Brand Awareness,1,1,2,2.0,1,1,2025-02-10 04:56:00,2025-02-11 19:27:00,"Brand Awareness, Retargeting, Brand Awareness"
37622,6,Direct Traffic -> Search Ads -> Email -> Email -> Search Ads -> Referral,Direct Traffic,-,Referral,New Product Launch,1,1,4,2.0,1,1,2025-02-10 12:07:00,2025-02-11 11:40:00,"-, Winter Sale, Discount Offer, Retargeting, Retargeting, New Product Launch"
37648,3,Search Ads -> Email -> Search Ads,Search Ads,Winter Sale,Search Ads,Brand Awareness,1,1,2,2.0,1,1,2025-02-10 01:09:00,2025-02-11 08:51:00,"Winter Sale, Brand Awareness, Brand Awareness"
37659,4,Email -> Referral -> Email -> Display Ads,Email,Winter Sale,Display Ads,Discount Offer,1,1,2,1.0,1,1,2025-02-10 08:16:00,2025-02-11 20:41:00,"Winter Sale, New Product Launch, Brand Awareness, Discount Offer"
37703,3,Social Media -> Search Ads -> Search Ads,Social Media,New Product Launch,Search Ads,Brand Awareness,1,1,3,1.0,1,1,2025-02-10 02:22:00,2025-02-11 17:28:00,"New Product Launch, Brand Awareness, Brand Awareness"
37708,4,Email -> Referral -> Email -> Search Ads,Email,Retargeting,Search Ads,Retargeting,1,1,3,2.0,1,1,2025-02-11 04:05:00,2025-02-11 23:41:00,"Retargeting, Winter Sale, Discount Offer, Retargeting"
37722,4,Display Ads -> Email -> Direct Traffic -> Referral,Display Ads,Brand Awareness,Referral,Brand Awareness,1,1,3,1.0,1,1,2025-02-10 05:58:00,2025-02-11 17:15:00,"Brand Awareness, Retargeting, -, Brand Awareness"
37786,5,Display Ads -> Direct Traffic -> Referral -> Display Ads -> Referral,Display Ads,Retargeting,Referral,Winter Sale,1,0,2,3.0,1,1,2025-02-10 03:39:00,2025-02-11 12:35:00,"Retargeting, -, Brand Awareness, Brand Awareness, Winter Sale"
37813,1,Search Ads,Search Ads,Winter Sale,Search Ads,Winter Sale,1,1,1,1.0,0,0,2025-02-11 11:58:00,2025-02-11 11:58:00,Winter Sale
37856,3,Email -> Email -> Social Media,Email,Winter Sale,Social Media,Discount Offer,1,0,1,2.0,1,0,2025-02-10 00:14:00,2025-02-11 09:58:00,"Winter Sale, Retargeting, Discount Offer"
37902,3,Social Media -> Referral -> Search Ads,Social Media,-,Search Ads,Retargeting,1,1,3,1.0,1,1,2025-02-10 05:17:00,2025-02-11 05:18:00,"-, New Product Launch, Retargeting"
37903,6,Email -> Email -> Search Ads -> Direct Traffic -> Search Ads -> Display Ads,Email,Retargeting,Display Ads,Discount Offer,1,0,1,3.0,1,0,2025-02-10 02:48:00,2025-02-11 17:27:00,"Retargeting, Winter Sale, Retargeting, -, Discount Offer, Discount Offer"
37916,3,Direct Traffic -> Display Ads -> Search Ads,Direct Traffic,-,Search Ads,Discount Offer,1,1,2,1.0,1,1,2025-02-10 05:14:00,2025-02-11 00:29:00,"-, -, Discount Offer"
38043,2,Email -> Social Media,Email,Winter Sale,Social Media,Brand Awareness,0,0,0,,0,0,2025-02-10 10:50:00,2025-02-11 00:25:00,"Winter Sale, Brand Awareness"
38046,4,Search Ads -> Email -> Direct Traffic -> Direct Traffic,Search Ads,New Product Launch,Direct Traffic,-,1,0,1,2.0,1,0,2025-02-10 06:30:00,2025-02-11 20:16:00,"New Product Launch, Discount Offer, -, -"
38099,2,Referral -> Display Ads,Referral,New Product Launch,Display Ads,Retargeting,1,1,2,1.0,1,1,2025-02-11 00:41:00,2025-02-11 08:09:00,"New Product Launch, Retargeting"
38173,2,Social Media -> Search Ads,Social Media,New Product Launch,Search Ads,-,1,1,2,1.0,1,1,2025-02-10 08:06:00,2025-02-11 23:13:00,"New Product Launch, -"
38175,6,Social Media -> Display Ads -> Direct Traffic -> Referral -> Social Media -> Email,Social Media,Brand Awareness,Email,Discount Offer,1,1,4,2.0,1,1,2025-02-10 02:22:00,2025-02-11 20:33:00,"Brand Awareness, Winter Sale, -, Retargeting, Discount Offer, Discount Offer"
38226,2,Search Ads -> Social Media,Search Ads,Brand Awareness,Social Media,Retargeting,1,1,2,1.0,1,1,2025-02-10 16:41:00,2025-02-11 17:16:00,"Brand Awareness, Retargeting"
38252,7,Email -> Email -> Email -> Direct Traffic -> Search Ads -> Referral -> Referral,Email,Retargeting,Referral,Discount Offer,1,0,2,1.0,1,1,2025-02-10 00:20:00,2025-02-11 13:11:00,"Retargeting, Retargeting, -, -, Brand Awareness, Discount Offer, Discount Offer"
38286,5,Direct Traffic -> Email -> Social Media -> Email -> Search Ads,Direct Traffic,-,Search Ads,New Product Launch,1,1,2,2.0,1,1,2025-02-10 12:01:00,2025-02-11 23:56:00,"-, Retargeting, New Product Launch, Brand Awareness, New Product Launch"
38349,3,Display Ads -> Search Ads -> Direct Traffic,Display Ads,-,Direct Traffic,-,1,0,2,1.0,1,1,2025-02-10 12:54:00,2025-02-11 07:40:00,"-, Discount Offer, -"
38379,1,Search Ads,Search Ads,Brand Awareness,Search Ads,Brand Awareness,1,1,1,1.0,0,0,2025-02-11 04:56:00,2025-02-11 04:56:00,Brand Awareness
38392,2,Search Ads -> Direct Traffic,Search Ads,Retargeting,Direct Traffic,-,1,0,1,1.0,1,0,2025-02-11 02:06:00,2025-02-11 05:28:00,"Retargeting, -"
38457,4,Display Ads -> Social Media -> Search Ads -> Referral,Display Ads,Brand Awareness,Referral,Brand Awareness,1,1,2,1.0,1,1,2025-02-10 02:00:00,2025-02-11 03:04:00,"Brand Awareness, New Product Launch, Retargeting, Brand Awareness"
38468,3,Direct Traffic -> Direct Traffic -> Direct Traffic,Direct Traffic,-,Direct Traffic,-,0,0,0,,0,0,2025-02-10 08:03:00,2025-02-11 19:16:00,"-, -, -"
38481,1,Display Ads,Display Ads,Brand Awareness,Display Ads,Brand Awareness,1,1,1,1.0,0,0,2025-02-11 05:46:00,2025-02-11 05:46:00,Brand Awareness
38483,2,Referral -> Email,Referral,Retargeting,Email,-,1,0,1,1.0,1,0,2025-02-11 17:22:00,2025-02-11 19:18:00,"Retargeting, -"
38485,5,Social Media -> Display Ads -> Search Ads -> Social Media -> Search Ads,Social Media,Retargeting,Search Ads,Retargeting,1,1,4,1.0,1,1,2025-02-10 00:33:00,2025-02-11 17:18:00,"Retargeting, Brand Awareness, Winter Sale, New Product Launch, Retargeting"
38491,6,Referral -> Display Ads -> Referral -> Direct Traffic -> Email -> Email,Referral,New Product Launch,Email,Winter Sale,1,1,3,2.0,1,1,2025-02-10 05:13:00,2025-02-11 15:22:00,"New Product Launch, Discount Offer, Discount Offer, -, New Product Launch, Winter Sale"
38504,3,Social Media -> Display Ads -> Display Ads,Social Media,New Product Launch,Display Ads,-,1,1,3,1.0,1,1,2025-02-10 06:52:00,2025-02-11 14:36:00,"New Product Launch, Discount Offer, -"
38578,2,Display Ads -> Search Ads,Display Ads,Discount Offer,Search Ads,-,0,0,0,,0,0,2025-02-11 06:00:00,2025-02-11 20:19:00,"Discount Offer, -"
38677,1,Search Ads,Search Ads,Brand Awareness,Search Ads,Brand Awareness,1,1,1,1.0,0,0,2025-02-10 06:23:00,2025-02-10 06:23:00,Brand Awareness
38683,8,Search Ads -> Direct Traffic -> Search Ads -> Direct Traffic -> Direct Traffic -> Search Ads -> Email -> Referral,Search Ads,Brand Awareness,Referral,-,1,0,2,5.0,1,1,2025-02-10 22:26:00,2025-02-11 23:33:00,"Brand Awareness, -, Brand Awareness, -, -, New Product Launch, New Product Launch, -"
38775,1,Email,Email,Winter Sale,Email,Winter Sale,0,0,0,,0,0,2025-02-10 20:25:00,2025-02-10 20:25:00,Winter Sale
38822,6,Email -> Display Ads -> Display Ads -> Email -> Referral -> Direct Traffic,Email,Retargeting,Direct Traffic,-,1,0,3,1.0,1,1,2025-02-10 07:44:00,2025-02-11 23:09:00,"Retargeting, -, New Product Launch, Discount Offer, New Product Launch, -"
38857,5,Search Ads -> Search Ads -> Search Ads -> Referral -> Search Ads,Search Ads,New Product Launch,Search Ads,Brand Awareness,1,0,3,1.0,1,1,2025-02-10 00:01:00,2025-02-11 12:16:00,"New Product Launch, Discount Offer, Retargeting, New Product Launch, Brand Awareness"
38867,3,Email -> Referral -> Referral,Email,Retargeting,Referral,Brand Awareness,1,1,2,1.0,1,1,2025-02-10 08:34:00,2025-02-11 12:37:00,"Retargeting, Brand Awareness, Brand Awareness"
38973,1,Search Ads,Search Ads,-,Search Ads,-,0,0,0,,0,0,2025-02-10 19:05:00,2025-02-10 19:05:00,-
39004,3,Email -> Referral -> Referral,Email,-,Referral,Brand Awareness,1,1,3,1.0,1,1,2025-02-10 06:53:00,2025-02-11 20:20:00,"-, Winter Sale, Brand Awareness"
39049,2,Search Ads -> Referral,Search Ads,Winter Sale,Referral,Retargeting,0,0,0,,0,0,2025-02-10 03:43:00,2025-02-10 07:01:00,"Winter Sale, Retargeting"
39056,6,Direct Traffic -> Search Ads -> Display Ads -> Direct Traffic -> Search Ads -> Referral,Direct Traffic,-,Referral,Brand Awareness,1,1,4,1.0,1,1,2025-02-10 05:13:00,2025-02-11 21:42:00,"-, Retargeting, Winter Sale, -, Brand Awareness, Brand Awareness"
39101,6,Email -> Social Media -> Search Ads -> Email -> Social Media -> Display Ads,Email,Discount Offer,Display Ads,Brand Awareness,1,1,2,2.0,1,1,2025-02-10 00:16:00,2025-02-11 21:05:00,"Discount Offer, -, Winter Sale, New Product Launch, Brand Awareness, Brand Awareness"
39128,4,Social Media -> Direct Traffic -> Direct Traffic -> Referral,Social Media,Retargeting,Referral,New Product Launch,1,1,3,1.0,1,1,2025-02-11 02:04:00,2025-02-11 17:45:00,"Retargeting, -, -, New Product Launch"
39131,3,Display Ads -> Display Ads -> Email,Display Ads,Retargeting,Email,New Product Launch,1,0,1,2.0,1,0,2025-02-10 02:04:00,2025-02-10 21:41:00,"Retargeting, -, New Product Launch"
39144,3,Social Media -> Referral -> Display Ads,Social Media,Winter Sale,Display Ads,Retargeting,1,1,2,2.0,1,1,2025-02-10 08:27:00,2025-02-11 20:21:00,"Winter Sale, New Product Launch, Retargeting"
39158,4,Social Media -> Social Media -> Social Media -> Direct Traffic,Social Media,Retargeting,Direct Traffic,-,1,0,2,1.0,1,1,2025-02-10 02:31:00,2025-02-11 23:46:00,"Retargeting, Retargeting, Brand Awareness, -"
39185,2,Search Ads -> Display Ads,Search Ads,Winter Sale,Display Ads,Discount Offer,1,0,1,1.0,1,0,2025-02-10 21:55:00,2025-02-11 20:38:00,"Winter Sale, Discount Offer"
39251,3,Search Ads -> Referral -> Direct Traffic,Search Ads,Brand Awareness,Direct Traffic,-,1,1,1,3.0,0,0,2025-02-10 07:13:00,2025-02-10 16:39:00,"Brand Awareness, Retargeting, -"
39277,2,Referral -> Display Ads,Referral,Retargeting,Display Ads,Discount Offer,1,0,1,1.0,1,0,2025-02-10 06:04:00,2025-02-11 08:42:00,"Retargeting, Discount Offer"
39287,2,Referral -> Referral,Referral,-,Referral,Retargeting,1,0,1,1.0,1,0,2025-02-11 04:30:00,2025-02-11 15:28:00,"-, Retargeting"
39321,5,Direct Traffic -> Referral -> Direct Traffic -> Display Ads -> Email,Direct Traffic,-,Email,Brand Awareness,1,0,1,1.0,1,0,2025-02-10 07:31:00,2025-02-11 14:58:00,"-, New Product Launch, -, Retargeting, Brand Awareness"
39351,2,Referral -> Direct Traffic,Referral,New Product Launch,Direct Traffic,-,1,1,2,1.0,1,1,2025-02-10 05:55:00,2025-02-11 11:22:00,"New Product Launch, -"
39364,4,Direct Traffic -> Email -> Referral -> Referral,Direct Traffic,-,Referral,Discount Offer,1,1,2,1.0,1,1,2025-02-10 06:42:00,2025-02-11 07:06:00,"-, Discount Offer, Discount Offer, Discount Offer"
39379,3,Direct Traffic -> Direct Traffic -> Display Ads,Direct Traffic,-,Display Ads,Retargeting,1,0,1,2.0,1,0,2025-02-10 03:11:00,2025-02-11 00:50:00,"-, -, Retargeting"
39400,7,Social Media -> Referral -> Email -> Email -> Direct Traffic -> Referral -> Direct Traffic,Social Media,New Product Launch,Direct Traffic,-,0,0,0,,0,0,2025-02-10 16:50:00,2025-02-11 09:59:00,"New Product Launch, Retargeting, Brand Awareness, -, -, New Product Launch, -"
39417,2,Email -> Search Ads,Email,-,Search Ads,Discount Offer,1,0,1,1.0,1,0,2025-02-10 18:27:00,2025-02-11 10:02:00,"-, Discount Offer"
39460,4,Direct Traffic -> Social Media -> Search Ads -> Referral,Direct Traffic,-,Referral,New Product Launch,1,1,3,1.0,1,1,2025-02-10 13:57:00,2025-02-11 22:54:00,"-, New Product Launch, Discount Offer, New Product Launch"
39559,5,Referral -> Social Media -> Search Ads -> Social Media -> Email,Referral,Discount Offer,Email,New Product Launch,1,1,3,1.0,1,1,2025-02-10 12:22:00,2025-02-11 22:28:00,"Discount Offer, Winter Sale, Discount Offer, Retargeting, New Product Launch"
39572,3,Email -> Referral -> Direct Traffic,Email,-,Direct Traffic,-,0,0,0,,0,0,2025-02-10 23:26:00,2025-02-11 21:10:00,"-, New Product Launch, -"
39588,5,Direct Traffic -> Email -> Display Ads -> Email -> Direct Traffic,Direct Traffic,-,Direct Traffic,-,1,0,2,1.0,1,1,2025-02-10 21:22:00,2025-02-11 18:07:00,"-, Discount Offer, Discount Offer, Discount Offer, -"
39628,5,Display Ads -> Display Ads -> Social Media -> Display Ads -> Email,Display Ads,Retargeting,Email,Winter Sale,1,1,3,2.0,1,1,2025-02-10 02:19:00,2025-02-11 04:09:00,"Retargeting, Brand Awareness, Brand Awareness, Retargeting, Winter Sale"
39696,3,Email -> Display Ads -> Email,Email,Discount Offer,Email,Brand Awareness,1,0,2,1.0,1,1,2025-02-10 03:29:00,2025-02-11 17:27:00,"Discount Offer, -, Brand Awareness"
39702,4,Display Ads -> Search Ads -> Display Ads -> Search Ads,Display Ads,-,Search Ads,Retargeting,1,0,3,1.0,1,1,2025-02-10 02:55:00,2025-02-11 04:00:00,"-, New Product Launch, -, Retargeting"
39713,1,Social Media,Social Media,New Product Launch,Social Media,New Product Launch,1,1,1,1.0,0,0,2025-02-10 06:51:00,2025-02-10 06:51:00,New Product Launch
39761,2,Search Ads -> Email,Search Ads,Winter Sale,Email,-,1,1,1,2.0,0,0,2025-02-11 10:45:00,2025-02-11 20:50:00,"Winter Sale, -"
